@relation pima_diabetes
@attribute '规则0' numeric
@attribute '规则1' numeric
@attribute '规则2' numeric
@attribute '规则3' numeric
@attribute '规则4' numeric
@attribute '规则5' numeric
@attribute '规则6' numeric
@attribute '规则7' numeric
@attribute '规则8' numeric
@attribute '规则9' numeric
@attribute '规则10' numeric
@attribute '规则11' numeric
@attribute '规则12' numeric
@attribute '规则13' numeric
@attribute '规则14' numeric
@attribute '规则15' numeric
@attribute '规则16' numeric
@attribute '规则17' numeric
@attribute '规则18' numeric
@attribute '规则19' numeric
@attribute '规则20' numeric
@attribute '规则21' numeric
@attribute '规则22' numeric
@attribute '规则23' numeric
@attribute '规则24' numeric
@attribute '规则25' numeric
@attribute '规则26' numeric
@attribute '规则27' numeric
@attribute '规则28' numeric
@attribute '规则29' numeric
@attribute '规则30' numeric
@attribute '规则31' numeric
@attribute '规则32' numeric
@attribute '规则33' numeric
@attribute '规则34' numeric
@attribute '规则35' numeric
@attribute '规则36' numeric
@attribute '规则37' numeric
@attribute '规则38' numeric
@attribute '规则39' numeric
@attribute '规则40' numeric
@attribute '规则41' numeric
@attribute '规则42' numeric
@attribute '规则43' numeric
@attribute '规则44' numeric
@attribute '规则45' numeric
@attribute '规则46' numeric
@attribute '规则47' numeric
@attribute '规则48' numeric
@attribute '规则49' numeric
@attribute '规则50' numeric
@attribute '规则51' numeric
@attribute '规则52' numeric
@attribute '规则53' numeric
@attribute '规则54' numeric
@attribute '规则55' numeric
@attribute '规则56' numeric
@attribute '规则57' numeric
@attribute '规则58' numeric
@attribute '规则59' numeric
@attribute '规则60' numeric
@attribute '规则61' numeric
@attribute '规则62' numeric
@attribute '规则63' numeric
@attribute '规则64' numeric
@attribute '规则65' numeric
@attribute '规则66' numeric
@attribute '规则67' numeric
@attribute '规则68' numeric
@attribute '规则69' numeric
@attribute '规则70' numeric
@attribute '规则71' numeric
@attribute '规则72' numeric
@attribute '规则73' numeric
@attribute '规则74' numeric
@attribute '规则75' numeric
@attribute '规则76' numeric
@attribute '规则77' numeric
@attribute '规则78' numeric
@attribute '规则79' numeric
@attribute '规则80' numeric
@attribute '规则81' numeric
@attribute '规则82' numeric
@attribute '规则83' numeric
@attribute '规则84' numeric
@attribute '规则85' numeric
@attribute '规则86' numeric
@attribute '规则87' numeric
@attribute '规则88' numeric
@attribute '规则89' numeric
@attribute '规则90' numeric
@attribute '规则91' numeric
@attribute '规则92' numeric
@attribute '规则93' numeric
@attribute '规则94' numeric
@attribute '规则95' numeric
@attribute '规则96' numeric
@attribute '规则97' numeric
@attribute '规则98' numeric
@attribute '规则99' numeric
@attribute '规则100' numeric
@data
0.001951,0.002168,0.002819,0.00065,0.002168,0.000434,0.00065,0.001084,0.00065,0.002168,0.000434,0.000217,0.000217,0.000434,0.000867,0.000867,0.00065,0.000434,0.000867,0.00065,0.000491,0.000434,0.00065,0.000217,0.000434,0.000217,0.000434,0.000434,0.000867,0.000217,0.001518,0.000217,0.000491,0.000434,0.00065,0.001084,0.00065,0.000217,0.000217,0.000491,0.000491,0.000434,0.000217,0.000112,0.000766,0.000217,0.000982,0.000112,9.30E-05,0.000434,0.000434,0.001686,0.000217,0.000393,0.000119,0.000867,0.000434,0.000535,0.001006,4.40E-05,9.80E-05,0.000217,9.80E-05,0.000217,0.00065,0.000217,0,0.000166,0.000217,0.000875,0.000875,0,9.60E-05,0.000153,9.30E-05,0.000112,9.30E-05,0,0.000114,0,0.00011,0.000867,0.000196,0.001772,0.000217,0.000256,0.002685,0,4.40E-05,0.001668,0.002527,0.002527,0,4.40E-05,0,0.000306,0,0.001471,0.000166,0.000604,unsucc
0.00056,0.001679,0.001679,0.00112,0.001679,0.001306,0.00112,0.001252,0.000933,0.000187,0.000746,0.000187,0.000373,0.000373,0.000933,0.000746,0.000933,0.000373,0.001306,0.00056,0.000187,0.001306,0.00056,0.000187,0.002053,0.000187,0.000187,0.000187,0.000187,0.000373,0.000933,0.00056,0.000187,0.000186,0.000716,0.000933,0.001074,0.00056,0.001306,0.000746,0.000746,0.000187,0.000373,9.40E-05,0.000179,0.000187,0.00056,0,0.000179,0.000746,0.000179,0,0.000187,0.000187,0,0.000373,0.000373,0,0,0,0.00112,0.000243,0.000187,0.000289,0.000179,0.000364,0.000141,0,0.000121,0,0.000176,0,0.000182,0.000188,0.00014,0.000165,0.000186,0,0.000118,0,0,0.000373,0.000243,0,0.000289,0.00075,0,0,0.000139,0,0,0,0,0.000162,0.00302,0.000373,0.004455,0.00092,0,0,succ
0.002904,0.002904,0.001376,0.001376,0.001834,0.002446,0.00107,0.000459,0.000917,0.001376,0.000764,0.000306,0.000764,0.000611,0.000306,0.001987,0.000764,0.000459,0.001681,0.000153,0.001296,0.000611,0.000917,0.000738,0.001624,0.000943,0.000306,0.000611,0.00059,0.000917,0.000886,0.000611,0.000153,0.000153,0.00059,0.001376,0.000153,0.000459,0.000611,0.000153,0.000764,0.000611,0.000306,0.000118,0.000153,0.000132,0.000148,0,0.000153,0.000917,0.000153,0,0.000459,0.000153,0,0.000459,0.000306,0,0,0,0.000306,0.000459,0.000295,0.000118,0.000764,0.000295,0,0,0.000264,0,0,0,0,0.000153,0.000295,0.000138,0,0,0.000118,0,0,0.000611,0.000611,0,0.000118,0,0,0,0.000139,0,0,0,0,0,0,0.000148,0,0,0,0,succ
0.004774,0.002025,0.001447,0.001447,0.001447,0.000868,0.001447,0.000289,0.000868,0.000579,0.001591,0.000289,0.000434,0.000723,0.001881,0.001447,0.001013,0.000723,0.000723,0.000868,0.001736,0.000289,0.000289,0.000434,0.000579,0.001013,0.000434,0.000434,0.000579,0.001013,0.000434,0.000289,0.000723,0.000434,0.001013,0.000289,0.000177,0.000434,0.000723,0.001061,0.000723,0.000289,0.000723,9.40E-05,0.000179,0.000434,0.000177,0,0.000289,0.000145,0.000434,0,0.000289,0.000579,0,0.000723,0.000145,0,0,0,0.000868,0.000145,0.000177,0.000289,0.000145,0.000289,0.000141,0,0.000121,0,0.000176,0,0.000182,0.000188,0.000145,0.000165,0.000186,0,0.000118,0,0,0.000579,0.000243,0,0.000289,0.00075,0,0,0.000139,0,0,0,0,0.000162,0.00302,0.000579,0.004455,0.00092,0,0,succ
0.004281,0.003165,0.000372,0.000745,0.001303,0.000931,0.000558,0.002048,0.001675,0.000558,0.003165,0.001117,0.000558,0.001303,0.000931,0.002048,0.001117,0.001117,0.000558,0.000745,0.000931,0.000737,0.000745,0.001303,0.000186,0.001489,0.000931,0.000931,0.000558,0.000745,0.000931,0.000186,0.001675,0.000186,0.000655,0.000745,0.000931,0.000745,0.000745,0.000246,0.000558,0.000372,0.000186,0.000372,0.000186,0.000246,0.000186,8.90E-05,0.000745,0.000558,0.000164,0,0.001117,0.000186,0,0.001303,0.000186,0,0,0,0.000745,0.000745,0.000186,8.20E-05,0.000573,0.000558,0,8.90E-05,0.000164,8.90E-05,0,0,9.60E-05,0.000246,0.000186,0,8.90E-05,0,0,0,0.00011,0.000246,8.20E-05,0.001772,8.20E-05,0,0,0,8.70E-05,0.001668,0,0,0,8.20E-05,0,8.20E-05,0,0,0.001564,0.002896,unsucc
0.004032,0.001728,0.00144,0.000576,0.00288,0.000524,0.003456,0.000262,0.001728,0.00144,0.000576,0.000288,0.000576,0.000288,0.00144,0.000576,0.000864,0.000576,0.001152,0.000288,0.000131,0.000288,0.001152,0.000576,0.000576,0.000131,0.000655,0.000786,0.000288,0.000576,0.000262,0.000576,0.000262,0.000393,0.000864,0.000655,0.000131,0.00144,0.000864,0.000864,0.000864,0.000786,0.000393,0.000131,0.000864,0.000131,0.00018,0,0.000262,0.000393,0.000262,0,0.000288,0.000288,0,0.002226,0.000524,0,0,0.000135,0.000864,0.00027,0.000131,0.00021,0.000393,0.000393,0.000141,0,9.90E-05,0,0.000176,0,0.000182,0.000131,0.001152,9.90E-05,0.000186,0,0.000118,0,0,0.000288,0.000288,0,0.00021,0.00075,0,0,0.000139,0,0,0,0,0.000162,0.000719,0.000288,0.004455,0.00092,0,0,succ
0.00172,0.002703,0.003031,0.002458,0.000655,0.000819,0.000901,0.000655,0.000492,0.002376,0.000492,0.000164,0.001311,0.000164,0.000246,0.000246,0.000655,0.000901,0.000737,0.000492,0.000164,0.000737,0.001065,0.000492,0.000573,0.000246,0.000573,0.000164,0.001393,0.000573,0.000492,0.00041,0.000354,0.000328,0.000655,0.000655,8.20E-05,0.000573,0.000901,0.000246,0.000246,0.000328,0.000492,0.000177,0.000164,0.000246,0.000573,8.90E-05,0.000164,0.00041,0.000164,0,0.000164,0.000737,0,0.000246,0.00041,0,0,0,8.20E-05,0.000164,8.20E-05,8.20E-05,0.000573,0.00041,0,8.90E-05,0.000164,8.90E-05,0,0,9.60E-05,0.000246,0.000164,0,8.90E-05,0,0,0,0.00011,0.000246,8.20E-05,0.001772,8.20E-05,0,0,0,8.70E-05,0.001668,0,0,0,8.20E-05,0,8.20E-05,0,0,0.001564,0.002896,unsucc
0.002279,0.002279,0.001368,0.00076,0.001368,0.001671,0.000152,0.001823,0.001064,0.000152,0.000608,0.000152,0.001216,0.001064,0.00076,0.000912,0.001368,0.00076,0.001064,0.000304,0.000152,0.000912,0.000608,0.000304,0.000176,0.00229,0.001671,0.001064,0.000456,0.00076,0.000608,0.000304,0.000152,0.001064,0.00076,0.00076,0.000608,0.000152,0.000456,0.000608,0.00076,0.000152,0.000608,0.000117,0.000352,0.000304,0.000117,0.00015,0.000227,0.000608,0.000912,0.001686,0.000152,0.000608,0.000119,0.001064,0.000152,0.000535,0.001006,4.40E-05,0.000304,0.00076,0.000152,0.000107,0.000456,0.00076,0.003761,0.000166,0.000304,0.000875,0.000875,0.000847,0.000117,0.000152,0.000176,0.000141,0.001175,0.003236,5.20E-05,0.00193,0.003149,0.000152,0.000176,0.001772,0.000107,3.90E-05,0.002685,0.001823,3.90E-05,0.001668,0.002527,0.002527,0.002799,0.000141,0,0.000152,0,5.20E-05,0.000166,0.000604,unsucc
0.002697,0.002206,0.000981,0.001103,0.001103,0.00049,0.000858,0.001961,0.000858,0.000613,0.000368,0.00049,0.001226,0.000858,0.000858,0.001471,0.000735,0.00049,0.000245,0.000245,0.001348,0.000368,0.000981,0.000123,0.000123,0.000613,0.000981,0.000245,0.000123,0.000123,0.000368,0.000319,0.000123,0.000735,0.00049,0.000245,0.000245,0.000245,0.000159,0.000735,0.000245,0.000245,0.000123,0.000338,0.000169,0.000123,0.000123,0,0.000245,0.000735,0.000338,0,0.00049,0.000368,0,0.000858,0.000613,0,0,0.000135,0.000123,0.000123,0.000123,0.00021,0.000858,0.000368,0.000141,0,0.000123,0,0.000176,0,0.000182,0.000123,0.000169,9.90E-05,0.000186,0,0.000118,0,0,0.000123,0.000245,0,0.00021,0.00075,0,0,0.000139,0,0,0,0,0.000162,0.000719,0.000338,0.004455,0.00092,0,0,succ
0.002661,0.001935,0.000967,0.001693,0.001693,0.001572,0.001693,0.000605,0.001209,0.000847,0.000967,0.000847,0.001572,0.000363,0.001088,0.001209,0.000726,0.001088,0.000484,0.001451,0.000242,0.001209,0.000605,0.000484,0.000605,0.000104,0.000363,0.000363,0.000363,0.000363,0.000484,0.000979,0.000363,0.000484,0.000967,0.000726,0.000967,0.000121,0.000363,0.000967,0.000242,0.000484,0.000242,0.00014,0.000121,0.000242,0.000363,0,0.000122,0.000605,0.000363,0,0.000847,0.000242,0,0.000605,0.000484,0,0,0,0.000484,0.000121,0.000115,0.000121,0.000242,0.000121,0.000141,0,0.000121,0,0.000176,0,0.000182,0.000121,0.000419,0.000165,0.000186,0,0.000118,0,0,0.000363,0.000242,0,0.000121,0.00075,0,0,0.000139,0,0,0,0,0.000162,0.000719,0.000242,0.004455,0.00092,0,0,succ
0.001619,0.003323,0.002727,0.001875,0.000682,0.000682,0.000597,0.001534,0.001534,0.00196,8.50E-05,0.000256,0.001363,0.000597,0.000682,0.001023,0.000682,0.001193,0.000767,0.001196,9.00E-05,8.50E-05,0.000341,0.000256,8.50E-05,9.00E-05,0.000256,8.50E-05,0.000767,0.000852,0.000426,0.00213,8.50E-05,0.000511,0.000341,0.001193,8.50E-05,0.000511,0.001023,0.000598,0.000256,0.00017,0.000597,0.000256,8.50E-05,8.50E-05,8.50E-05,0.00015,0.000256,0.000682,0.000767,0.001686,0.001023,0.001023,0.000119,0.000426,8.50E-05,0.000535,0.001006,4.40E-05,0.00017,0.000426,0.000341,9.00E-05,0.000426,8.50E-05,0,0.000166,0.00017,0.000875,0.000875,0,9.60E-05,0.00015,0.00017,0.000112,0.000133,0,9.00E-05,0.00193,0.00011,8.50E-05,0.000449,0.001772,9.00E-05,0.000256,0.002685,0.001823,4.40E-05,0.001668,0.002527,0.002527,4.00E-05,0.000189,0,8.50E-05,0,0.001471,0.000166,0.000604,unsucc
0.0014,0.002056,0.000569,0.000525,0.000656,0.001006,0.000394,0.001312,0.001269,0.000263,0.000612,0.00035,0.000262,0.000219,0.000569,0.0007,0.000919,0.000525,0.00035,0.000612,0.000744,0.00035,0.000262,0.000219,4.40E-05,0.000437,0.00035,0.000219,0.000306,0.000394,0.000175,8.70E-05,0.000306,8.70E-05,0.000131,0.000394,0.000612,0.0007,0.000175,0.000219,0.00035,0.000612,0.000394,0.000175,8.80E-05,8.70E-05,0.000175,0.000166,0.000219,0.000569,0.000175,0,0.00035,0.000656,0.000119,0.000262,0.000306,0.000535,0.001006,4.40E-05,4.40E-05,0.000219,0.000131,8.70E-05,0.000481,0.000219,0,0.000166,8.70E-05,0.000875,0.000875,0,9.60E-05,4.40E-05,0.000131,0.000215,0.000166,0,0.000114,0,0.00011,0.000131,4.40E-05,0.001772,8.70E-05,0.000256,0.002685,0,4.40E-05,0.001668,0.002527,0.002527,0,8.20E-05,0,0.000131,0,4.20E-05,0.000166,0.000604,unsucc
0.002204,0.003188,0.000709,0.001102,0.00185,0.001889,0.001142,0.000748,0.000748,0.000236,0.000984,0.000157,0.000787,0.000787,0.000709,0.000945,0.000866,0.000905,0.001063,0.00063,0.000748,0.001181,0.000669,0.000354,7.90E-05,0.000157,0.000787,0.000354,0.000472,0.000709,0.000709,0.000315,0.000551,0.000433,0.00063,0.000197,0.00063,0.000512,0.000512,0.000945,0.000787,0.000512,0.000157,0.000197,0.000173,0.000276,3.90E-05,0.00015,0.000236,0.001063,0.000512,0.001686,0.000157,0.000709,0.000119,0.00059,0.000276,0.000535,0.001006,4.40E-05,0.000354,0.000157,0.000197,3.90E-05,0.000669,0.000472,0,0.000166,0.000157,0.000875,0.000875,0.000212,9.60E-05,0.000709,0.000118,7.90E-05,7.90E-05,0,9.00E-05,0.00193,0.00011,0.000236,3.90E-05,0.001772,3.90E-05,3.90E-05,0.002685,0.001823,3.90E-05,0.001668,0.002527,0.002527,4.00E-05,3.90E-05,0,0.000394,0,0.001471,0.000166,0.000604,unsucc
0.002803,0.002056,0.000187,0.000561,0.000748,0.000374,0.000934,0.001869,0.000561,0.000986,0.001308,0.000374,0.000561,0.000374,0.000561,0.001121,0.000374,0.000561,0.000374,0.000934,0.001869,0.000374,0.000748,0.000564,0.000748,0.000187,0.000187,0.000187,0.001121,0.000748,0.000187,0.000141,0.000934,0.000374,0.000187,0.000561,0.000187,0.000374,0.000561,0.000561,0.000374,0.001495,0.001869,0.000118,0.000282,0.000137,0.000187,0,0.000103,0.000187,0.00013,0,0.000374,0.000187,0,0.000564,0.000423,0,0,0,0.000374,0.000561,0.000141,0.000141,0.000748,0.000187,0.000141,0,0.000141,0,0,0,0,0.000137,0.000187,0.000138,0,0,0.000118,0,0,0.000374,0.000374,0,0.000141,0,0,0,0.000139,0,0,0,0,0,0,0.000187,0,0,0,0,succ
0.001335,0.001631,0.001779,0.001186,0.000741,0.002076,0.000297,0.000593,0.000593,0.000297,0.000741,0.001038,0.000593,0.000297,0.000741,0.000593,0.000593,0.000593,0.000593,0.001335,0.000148,0.000297,0.000445,0.000148,0.000148,0.000297,0.000144,0.000445,0.000593,0.000741,0.000593,0.000297,0.000593,0.00089,0.000593,0.00089,0.000148,0.000297,0.000741,0.000297,0.000593,0.000148,0.000148,0.000264,0.000148,0.000144,0.000297,0,0.000445,0.000445,0.000144,0,0.001335,0.000297,0,0.000445,0.000297,0,0,0.000135,0.000148,0.000148,0.000144,0.00021,0.000593,0.000148,0.000141,0,0.000148,0,0.000176,0,0.000182,0.000297,0.000148,9.90E-05,0.000186,0,0.000118,0,0,0.000297,0.000144,0,0.00021,0.00075,0,0,0.000139,0,0,0,0,0.000162,0.000719,0.000148,0.004455,0.00092,0,0,succ
0.001581,0.002012,0.000719,0.000862,0.001006,0.000431,0.000431,0.00115,0.000287,0.000144,0.001006,0.000144,0.000144,0.000144,0.000575,0.000719,0.000719,0.000719,0.000862,0.000144,0.000719,0.000659,0.000287,0.000572,0.000575,0.000862,0.000144,0.000144,0.000575,0.000144,0.000719,0.000431,0.001294,0.000144,0.001294,0.000144,0.000719,0.000431,0.000132,0.000431,0.000287,0.000144,0.00115,0.000264,0.000144,0.000144,0.000144,0,0.000144,0.000862,0.000144,0,0.000144,0.000144,0,0.000575,0.000287,0,0,0.000135,0.000575,0.000287,0.000144,0.00021,0.000144,0.000431,0.000141,0,0.000144,0,0.000176,0,0.000182,0.000132,0.001152,9.90E-05,0.000186,0,0.000118,0,0,0.000923,0.000144,0,0.00021,0.00075,0,0,0.000139,0,0,0,0,0.000162,0.000719,0.000287,0.004455,0.00092,0,0,succ
0.002114,0.002643,0.001233,0.002114,0.001409,0.000352,0.001586,0.000705,0.001938,0.001057,0.000235,0.000529,0.000352,0.000529,0.000881,0.000176,0.002114,0.000529,0.000529,0.000352,0.000352,0.001409,0.000176,0.000529,0.000176,0.00229,0.000705,0.000352,0.000881,0.000529,0.000705,0.000176,0.000117,0.000176,0.000235,0.000176,0.000176,0.000529,0.000176,0.000352,0.000352,0.001057,0.000235,0.000117,0.000352,0.000176,0.000117,0.00015,0.000227,0.000529,0.000705,0.001686,0.000529,0.001233,0.000119,0.000881,0.000352,0.000535,0.001006,4.40E-05,0.000352,0.000176,0.000117,0.000107,0.000705,0.000176,0.003761,0.000166,0.000176,0.000875,0.000875,0.000847,0.000117,0.000176,0.000176,0.000141,0.001175,0.003236,5.20E-05,0.00193,0.003149,0.000117,0.000176,0.001772,0.000107,3.90E-05,0.002685,0.001823,3.90E-05,0.001668,0.002527,0.002527,0.002799,0.000141,0,0.000529,0,5.20E-05,0.000166,0.000604,unsucc
0.001515,0.002424,0.001818,0.001515,0.000909,0.000606,0.000606,0.002256,0.000606,0.001212,0.000215,0.001515,0.000606,0.000909,0.000606,0.000909,0.000215,0.001212,0.000606,0.000645,0.000215,0.000537,0.000303,0.000606,0.000606,0.000524,0.000606,0.000303,0.000303,0.000303,0.000303,0.000107,0.000215,0.000303,0.000303,0.000303,0.000537,0.000537,0.001212,0.000303,0.000537,0.001515,0.00043,0.000107,0.000303,0.000606,0.000537,0.00015,0.000367,0.000322,0.000107,0.001686,0.000215,0.000322,0.000119,0.001212,0.000303,0.000535,0.001006,4.40E-05,0.000322,0.001212,0.000157,0.000107,0.000606,0.000303,0.003761,0.000166,0.000107,0.000875,0.000875,0.000847,7.60E-05,0.000303,0.000107,0.000141,7.60E-05,0.003236,5.20E-05,0.00193,0.003149,0.000909,0.000303,0.001772,0.000107,3.90E-05,0.002685,0.001823,3.90E-05,0.001668,0.002527,0.002527,0.002799,0.000141,0,0.000909,0,5.20E-05,0.000166,0.000604,unsucc
0.002952,0.003406,0.002044,0.000681,0.000454,0.000681,0.002044,0.000681,0.000681,0.000908,0.001817,0.000908,0.001589,0.000227,0.000454,0.000681,0.001135,0.000454,0.001362,0.001135,0.000227,0.001135,0.000227,0.000227,0.000454,0.000524,0.000908,0.000454,0.000356,0.000681,0.000908,0.000454,0.000908,0.000267,0.000227,0.000908,0.000227,0.000908,0.000227,0.0008,0.000227,0.000681,0.000908,0.000227,0.000454,0.000227,0.000454,0.00015,0.000227,0.000681,0.000908,0.001686,0.000178,0.000227,0.000119,0.000454,0.000356,0.000535,0.001006,4.40E-05,8.90E-05,0.000227,0.000178,0.000107,0.000908,0.000178,0.003761,0.000166,0.000227,0.000875,0.000875,0.000847,7.60E-05,8.90E-05,0.000711,0.000141,7.60E-05,0.003236,5.20E-05,0.00193,0.003149,0.000681,0.002498,0.001772,0.000107,3.90E-05,0.002685,0.001823,3.90E-05,0.001668,0.002527,0.002527,0.002799,0.000141,0,0.000534,0,5.20E-05,0.000166,0.000604,unsucc
0.001527,0.002937,0.001645,0.001879,0.000822,0.001057,0.000587,0.001645,0.000587,0.00047,0.000235,0.000235,0.00047,0.001175,0.000822,0.000705,0.000587,0.000705,0.001362,0.000117,0.000227,0.000352,0.00047,0.001057,0.000117,0.000117,0.001762,0.000587,0.000587,0.000705,0.00094,0.000235,0.000117,0.000705,0.000235,0.000705,0.000822,0.001057,0.000822,0.0008,0.000587,0.001057,0.000235,0.000117,0.000117,0.000235,0.000117,0.00015,0.000227,0.000587,0.000705,0.001686,0.000235,0.000587,0.000119,0.000587,0.000117,0.000535,0.001006,4.40E-05,0.000235,0.000117,0.000117,0.000107,0.00047,0.001292,0.003761,0.000166,0.000117,0.000875,0.000875,0.000847,0.000117,0.000352,0.00047,0.000141,0.001175,0.003236,5.20E-05,0.00193,0.003149,0.000117,0.002498,0.001772,0.000107,3.90E-05,0.002685,0.001823,3.90E-05,0.001668,0.002527,0.002527,0.002799,0.000141,0,0.000534,0,5.20E-05,0.000166,0.000604,unsucc
0.00249,0.002846,0.001423,0.00169,0.001867,0.000978,0.001867,0.000711,0.002134,0.001067,0.000356,0.000178,0.001512,0.000178,0.000622,0.000889,8.90E-05,0.000534,0.000622,0.000356,0.000215,0.000356,0.000889,0.000356,0.000267,0.000524,0.000606,0.000267,0.000356,0.000978,0.000178,0.000445,8.90E-05,0.000267,0.000267,0.000178,8.90E-05,0.000356,0.000889,0.0008,0.001156,0.000356,0.000178,0.000107,8.90E-05,0.000178,0.000178,0.00015,0.000178,0.000622,8.90E-05,0.001686,0.000178,0.000178,0.000119,0.000267,0.000356,0.000535,0.001006,4.40E-05,8.90E-05,0.000889,0.000178,0.000107,0.000622,0.000178,0.003761,0.000166,0.000178,0.000875,0.000875,0.000847,7.60E-05,8.90E-05,0.000711,0.000141,7.60E-05,0.003236,5.20E-05,0.00193,0.003149,0.000445,0.000534,0.001772,0.000107,3.90E-05,0.002685,0.001823,3.90E-05,0.001668,0.002527,0.002527,0.002799,0.000141,0,0.000534,0,5.20E-05,0.000166,0.000604,unsucc
0.003825,0.003506,0.002869,0.001594,0.002231,0.001753,0.000637,0.001434,0.001116,0.002231,0.001434,0.001434,0.000637,0.000319,0.000637,0.000956,0.000797,0.000797,0.000159,0.001116,0.000148,0.000159,0.000956,0.000478,0.00239,0.000159,0.000797,0.000445,0.000159,0.000637,0.000478,0.000319,0.000478,0.000797,0.000637,0.000319,0.000478,0.000637,0.000159,0.000297,0.000637,0.000478,0.000637,0.000264,0.001434,0.000144,0.000319,0,0.000319,0.000956,0.000144,0,0.001335,0.000478,0,0.000159,0.000297,0,0,0.000135,0.000637,0.000319,0.000159,0.00021,0.000478,0.000148,0.000141,0,0.000148,0,0.000176,0,0.000182,0.000159,0.000148,9.90E-05,0.000186,0,0.000118,0,0,0.000297,0.000144,0,0.00021,0.00075,0,0,0.000139,0,0,0,0,0.000162,0.000719,0.000159,0.004455,0.00092,0,0,succ
0.003411,0.002537,0.002799,0.002012,0.001399,0.00105,0.000525,0.000787,0.000612,0.00105,0.000262,0.000175,0.001399,0.00035,0.000437,0.000787,0.000875,0.000525,0.001137,0.000437,0.00035,0.000437,0.00105,8.70E-05,0.001487,0.000437,8.70E-05,0.000175,0.000437,0.000612,0.000525,0.000962,0.000525,0.000183,0.00035,0.000787,8.70E-05,8.70E-05,0.000525,0.001499,0.000262,0.000612,8.70E-05,0.000437,8.70E-05,0.000525,0.000175,0.00015,0.00035,0.00035,0.00035,0.001686,0.000175,0.000262,0.000119,0.000525,0.0007,0.000535,0.001006,4.40E-05,0.000437,0.00035,0.000175,0.000437,0.000175,0.00011,0.003761,0.000166,8.70E-05,0.000875,0.000875,0.000212,9.60E-05,3.70E-05,0.000183,7.90E-05,8.70E-05,0.003236,0.003236,0.00193,0.003149,0.000548,3.90E-05,0.001772,0.000437,3.90E-05,0.002685,0.001823,3.90E-05,0.001668,0.002527,0.002527,0.002799,3.90E-05,0,0.000183,0,0.001471,0.000166,0.000604,unsucc
0.001501,0.001609,0.001072,0.000536,0.002038,0.001716,0.001072,0.00118,0.000858,0.000643,0.000322,0.000429,0.001501,0.001501,0.000536,0.00118,0.000536,0.001287,0.000429,0.000322,0.00028,0.000536,0.000429,0.000858,0.000107,0.000248,0.00021,0.001823,0.000536,0.000429,0.000214,0.000107,7.00E-05,0.000858,0.000536,0.000643,0.000214,0.000536,0.000536,0.000536,0.000214,0.000429,0.000107,0.000214,0.000429,0.000429,0.000536,0.000112,0.00014,0.000751,0.000643,0.001686,0.000429,0.000214,0.000119,0.000107,0.000322,0.000535,0.001006,4.40E-05,0.000248,0.000107,0.00028,0.000107,0.000107,0.000751,0,0.000166,0.000322,0.000875,0.000875,0,9.60E-05,0.001072,0.00042,0.000112,0.000133,0,7.00E-05,0.00193,0.00011,0.000107,0.000248,0.001772,0.000107,0.000256,0.002685,0.001823,4.40E-05,0.001668,0.002527,0.002527,4.00E-05,0.000189,0,0.000107,0,0.001471,0.000166,0.000604,unsucc
0.00221,0.00169,0.00065,0.00065,0.00078,0.00065,0.0013,0.00052,0.00169,0.000522,0.00013,0.00026,0.00169,0.00013,0.00104,0.00052,0.0013,0.00052,0.00013,0.000696,0.00026,0.00091,0.00039,0.00026,0.00039,0.00078,0.00026,0.00039,0.00052,0.00039,0.00026,0.00039,0.00026,0.00052,0.00065,0.00026,0.000348,0.00091,0.00065,0.001061,0.00052,0.00013,0.000522,9.40E-05,0.000174,0.000434,0.000174,0,0.000289,0.000522,0.000434,0,0.00026,0.00039,0,0.00013,0.00013,0,0,0,0.00026,0.002469,0.000174,0.000289,0.00039,0.00013,0.000141,0,0.00013,0,0.000176,0,0.000182,0.000174,0.000145,0.000165,0.000186,0,0.000118,0,0,0.00013,0.00169,0,0.000289,0.00075,0,0,0.000139,0,0,0,0,0.000162,0.00302,0.00026,0.004455,0.00092,0,0,succ
0.003297,0.002826,0.000942,0.004946,0.001413,0.002355,0.001413,0.000471,0.001371,0.000707,0.000236,0.003062,0.002355,0.000942,0.000471,0.000236,0.000471,0.000471,0.000942,0.000211,0.000236,0.001413,0.001884,0.001884,0.000316,0.000217,0.000316,0.000471,0.000707,0.001178,0.000471,0.000633,0.000236,0.000471,0.001178,0.000707,0.000236,0.00116,0.000422,0.000471,0.000491,0.000707,0.000236,0.000236,0.000105,0.000105,0.000471,0.000112,9.30E-05,0.001178,0.000471,0.001686,0.000422,0.000105,0.000119,0.000471,0.000211,0.000535,0.001006,4.40E-05,0.000471,0.000236,9.80E-05,0.000105,0.000422,0.000236,0,0.000166,0.000707,0.000875,0.000875,0,9.60E-05,0.000105,0.000211,0.000112,9.30E-05,0,0.000114,0,0.00011,0.000471,0.000196,0.001772,0.000105,0.000256,0.002685,0,4.40E-05,0.001668,0.002527,0.002527,0,4.40E-05,0,0.000306,0,0.001471,0.000166,0.000604,unsucc
